run,time,agcacc,bgcjacc,bgcmacc,cproda,agcprd,bgcjprd,bgcmprd,aglivc,stdedc,totsysc,somtc,som1c(1),som1c(2),som2c(1),som2c(2),som3c,somte(1),somse(1),tminrl(1),stream(2),stream(5),stream(6),"som1e(1,1)","som1e(2,1)","som2e(1,1)","som2e(2,1)",som3e(1),tnetmn(1)
ag1,1884.67,62.6636,37.3685,1.9668,101.9989,161.3828,118.8701,6.2563,62.1948,0.0000,7732.7061,7632.9858,0.9676,191.5552,1.0008,1856.1019,5476.5771,675.0037,673.7667,21.6026,0.0005,0.0266,0.0016,0.1193,23.1579,0.0968,149.1159,501.4929,8.8306
ag1,1884.75,77.5327,40.4185,2.1273,120.0784,161.3828,118.8701,6.2563,77.0639,0.0000,7729.0981,7613.8535,0.8198,181.3993,1.1061,1856.7432,5476.3701,673.9474,673.0269,22.2937,0.0005,0.4374,0.0265,0.1013,22.0043,0.1074,149.5389,501.4837,10.0236
ag1,1884.83,0.0000,0.0000,0.0000,127.1109,82.8886,42.0111,2.2111,0.0000,0.0000,7653.5522,7652.0479,0.0692,170.2553,0.0590,1857.1790,5476.0840,674.3156,672.2133,22.7791,0.0005,0.1770,0.0108,0.0086,20.7164,0.0057,150.0271,501.4698,11.3935
ag1,1884.92,0.0000,0.0000,0.0000,127.1109,82.8886,42.0111,2.2111,0.0000,0.0000,7590.5938,7589.1860,0.1263,140.8389,0.0658,1845.8032,5475.1699,670.4587,668.8557,23.4225,0.0004,1.5768,0.0963,0.0157,17.3119,0.0064,150.1219,501.4218,15.1515
ag1,1885.00,0.0000,0.0000,0.0000,127.1109,82.8886,42.0111,2.2111,0.0000,0.0000,7585.6157,7584.2339,0.1391,141.1614,0.0684,1845.2339,5475.0762,670.3667,668.9020,23.5632,0.0004,0.0033,0.0002,0.0173,17.3588,0.0067,150.1259,501.4173,15.2412
ag1,1885.08,0.0000,0.0000,0.0000,0.0000,82.8886,42.0111,2.2111,0.0000,0.0000,7580.9409,7579.5854,0.1505,141.2781,0.0711,1844.6733,5474.9863,670.2653,668.9216,23.6440,0.0157,0.0077,0.0005,0.0188,17.3799,0.0070,150.1291,501.4125,0.0982
ag1,1885.17,0.0000,0.0000,0.0000,0.0000,82.8886,42.0111,2.2111,0.0000,0.0000,7576.7813,7575.4473,0.1596,141.2295,0.0737,1844.1427,5474.9141,670.1642,668.9208,23.5644,0.2292,0.0101,0.0006,0.0199,17.3801,0.0072,150.1319,501.4089,0.1973
ag1,1885.25,0.0000,0.0000,0.0000,0.0000,82.8886,42.0111,2.2111,0.0000,0.0000,7569.2017,7567.9219,0.1785,140.7827,0.0809,1843.0167,5474.8359,669.9114,668.8318,22.1525,1.7119,0.1232,0.0076,0.0221,17.3200,0.0079,150.1089,501.4029,0.4414
ag1,1885.33,0.0000,0.0000,0.0000,0.0000,82.8886,42.0111,2.2111,0.0000,0.0000,7544.6943,7544.6606,0.0053,144.4591,0.0025,1823.6393,5474.1992,668.7994,667.8757,22.5407,0.4173,0.0595,0.0037,0.0007,17.7896,0.0002,148.7325,501.3535,1.5973
ag1,1885.42,5.1348,6.5703,0.3458,12.0509,82.8886,42.0111,2.2111,5.1348,0.0000,7521.7471,7509.7500,0.0048,153.4295,0.0025,1791.6951,5473.1719,667.2761,666.5861,23.0315,0.0469,0.0251,0.0015,0.0006,18.9309,0.0002,146.3813,501.2738,3.1243
ag1,1885.50,50.3184,37.0221,1.9485,89.2891,82.8886,42.0111,2.2111,50.3184,0.0000,7549.1592,7461.7930,0.0117,151.3708,0.0042,1759.9139,5471.9043,664.4393,663.9102,22.5404,0.4825,0.1581,0.0097,0.0014,18.5698,0.0004,144.1612,501.1792,6.0743
ag1,1885.58,112.3047,58.4190,3.0747,173.7983,82.8886,42.0111,2.2111,112.3047,0.0000,7605.6230,7437.6929,0.0353,138.1936,0.0095,1755.6548,5471.4473,662.5394,661.9971,21.2330,0.6121,0.2971,0.0182,0.0040,16.8185,0.0009,144.0290,501.1495,8.2147
ag1,1885.67,213.5162,72.8625,3.8349,290.2135,82.8886,42.0111,2.2111,213.5162,0.0000,7694.2295,7414.1685,0.0638,126.9760,0.0199,1749.3403,5470.9414,660.4423,659.9014,20.6232,0.3645,0.1253,0.0076,0.0069,15.2157,0.0018,143.5725,501.1133,10.5835
ag1,1885.75,275.3947,83.0375,4.3704,362.8026,82.8886,42.0111,2.2111,275.3947,0.0000,7744.0845,7395.2090,0.0894,119.2236,0.0338,1742.8262,5470.4824,659.1446,658.6174,20.9164,0.0006,0.0000,0.0000,0.0102,14.2657,0.0031,143.2684,501.0833,12.1253
ag1,1885.83,0.0000,0.0000,0.0000,394.4063,303.0427,86.7954,4.5682,0.0000,0.0000,7524.5132,7519.8608,0.1510,118.6419,0.0100,1733.2393,5469.8779,661.1647,658.1443,21.3729,0.0006,0.0400,0.0024,0.0180,14.2435,0.0009,142.8583,501.0426,13.3588
ag1,1885.92,0.0000,0.0000,0.0000,394.4063,303.0427,86.7954,4.5682,0.0000,0.0000,7462.1377,7457.7397,0.3164,112.6570,0.0286,1715.2943,5468.8271,658.9872,656.7403,21.9648,0.0006,0.2002,0.0121,0.0388,13.7030,0.0028,142.0642,500.9731,15.5116
ag1,1886.00,0.0000,0.0000,0.0000,394.4063,303.0427,86.7954,4.5682,0.0000,0.0000,7453.0474,7448.7656,0.3798,116.1041,0.0404,1714.2826,5468.7197,659.0428,657.0690,21.6277,0.2525,0.0113,0.0007,0.0460,14.0912,0.0039,142.0103,500.9675,15.4504
ag1,1886.08,0.0000,0.0000,0.0000,0.0000,303.0427,86.7954,4.5682,0.0000,0.0000,7448.5195,7444.2974,0.4093,117.6216,0.0473,1713.7712,5468.6338,659.0432,657.1979,21.6218,0.0145,0.0020,0.0001,0.0493,14.2522,0.0045,141.9819,500.9637,-0.0028
ag1,1886.17,0.0000,0.0000,0.0000,0.0000,303.0427,86.7954,4.5682,0.0000,0.0000,7443.0605,7438.9033,0.4393,119.2837,0.0554,1713.1361,5468.5557,659.0113,657.3158,21.3468,0.2686,0.0091,0.0006,0.0525,14.4154,0.0053,141.9413,500.9591,0.0255
ag1,1886.25,0.0000,0.0000,0.0000,0.0000,303.0427,86.7954,4.5682,0.0000,0.0000,7438.2754,7434.1782,0.4650,120.5658,0.0634,1712.5723,5468.4658,658.9637,657.3930,21.2204,0.2561,0.0056,0.0003,0.0552,14.5341,0.0060,141.9040,500.9550,0.0704
ag1,1886.33,23.8573,16.7760,0.8829,41.5163,303.0427,86.7954,4.5682,23.8573,0.0000,7449.6270,7408.0488,0.0128,132.8047,0.0024,1691.0262,5467.7256,657.6913,656.4935,20.0034,0.6196,0.0712,0.0042,0.0014,15.5195,0.0002,140.0820,500.8920,1.4482
ag1,1886.42,88.2235,44.2846,2.3308,134.8389,303.0427,86.7954,4.5682,88.2235,0.0000,7506.6577,7371.9712,0.0166,135.7403,0.0051,1677.6908,5467.0459,655.3643,654.6573,18.2165,0.8801,0.2135,0.0122,0.0016,15.1428,0.0004,138.6802,500.8343,3.7763
ag1,1886.50,180.6000,65.5836,3.4518,249.6354,303.0427,86.7954,4.5682,180.6000,0.0000,7592.1670,7343.1729,0.0228,127.8462,0.0091,1673.2623,5466.5576,652.9894,652.5168,17.7597,0.3061,0.1100,0.0060,0.0020,13.7823,0.0007,137.9405,500.7940,6.1769
ag1,1886.58,0.0000,0.0000,0.0000,318.2670,239.5958,74.7376,3.9336,0.0000,1.8629,7409.5591,7389.4170,0.2837,124.3002,0.0218,1669.4407,5466.2119,653.2516,651.4709,17.8515,0.0006,0.1008,0.0054,0.0259,13.2043,0.0016,137.4995,500.7672,7.4627
ag1,1886.67,0.0000,0.0000,0.0000,318.2670,239.5958,74.7376,3.9336,0.0000,1.6519,7388.6909,7370.0229,1.2844,128.2417,0.1120,1667.4874,5466.0205,652.8227,651.5649,18.3643,0.0006,0.0214,0.0011,0.1243,13.5105,0.0087,137.3029,500.7515,7.8499
ag1,1886.75,0.0000,0.0000,0.0000,318.2670,239.5958,74.7376,3.9336,0.0000,1.4647,7366.1528,7348.8521,1.9494,128.8442,0.2674,1664.8302,5465.7686,652.1269,651.2982,18.8174,0.0006,0.1629,0.0086,0.1912,13.5111,0.0211,137.0565,500.7307,8.5115
ag1,1886.83,0.0000,0.0000,0.0000,318.2670,239.5958,74.7376,3.9336,0.0000,0.0000,7348.9434,7348.1211,0.1122,126.2914,0.0199,1661.8851,5465.4844,651.8073,650.8887,19.6536,0.0006,0.0612,0.0032,0.0113,13.2887,0.0016,136.8913,500.7086,9.2984
ag1,1886.92,0.0000,0.0000,0.0000,318.2670,239.5958,74.7376,3.9336,0.0000,0.0000,7319.1748,7318.3784,0.1195,114.5938,0.0242,1652.5750,5464.8418,650.4099,649.6104,20.3181,0.0005,0.5077,0.0271,0.0124,12.4002,0.0020,136.5429,500.6673,10.6684
ag1,1887.00,0.0000,0.0000,0.0000,318.2670,239.5958,74.7376,3.9336,0.0000,0.0000,7315.7207,7314.9380,0.1227,114.5275,0.0267,1651.8694,5464.7324,650.3584,649.6133,20.3794,0.0004,0.0085,0.0005,0.0129,12.4315,0.0023,136.5190,500.6628,10.7175
ag1,1887.08,0.0000,0.0000,0.0000,0.0000,239.5958,74.7376,3.9336,0.0000,0.0000,7312.7563,7311.9863,0.1253,114.3959,0.0291,1651.2292,5464.6484,650.3045,649.6028,20.4756,0.0005,0.0153,0.0008,0.0133,12.4490,0.0025,136.4968,500.6569,0.0502
ag1,1887.17,0.0000,0.0000,0.0000,0.0000,239.5958,74.7376,3.9336,0.0000,0.0000,7310.4468,7309.6865,0.1269,114.2472,0.0309,1650.7219,5464.5742,650.2569,649.5869,20.5048,0.0213,0.0035,0.0002,0.0136,12.4561,0.0027,136.4795,500.6513,0.0944
ag1,1887.25,8.6043,5.4494,0.2868,14.3405,239.5958,74.7376,3.9336,8.2878,0.0065,7318.4609,7303.6484,0.1307,113.6627,0.0358,1649.3040,5464.4453,650.0742,649.4777,19.5206,0.5084,0.0162,0.0009,0.0141,12.4270,0.0032,136.4075,500.6432,0.2787
ag1,1887.33,44.7384,28.3343,1.4913,74.5640,239.5958,74.7376,3.9336,42.5593,0.8101,7366.2578,7292.5771,0.1528,111.9144,0.0468,1646.3302,5464.2305,649.5330,649.0211,17.4260,0.0006,0.0003,0.1770E-04,0.0164,12.2143,0.0041,136.1812,500.6257,0.8585
ag1,1887.42,100.0611,63.3721,3.3354,166.7685,239.5958,74.7376,3.9336,92.1291,2.0771,7436.5249,7275.9414,0.2364,108.1661,0.0763,1640.7910,5463.8594,648.0809,647.6046,15.4592,0.0006,0.0496,0.0027,0.0220,11.5115,0.0060,135.5018,500.5914,2.4572
ag1,1887.50,133.5955,84.6105,4.4532,222.6591,239.5958,74.7376,3.9336,105.3110,10.9750,7466.9551,7263.3462,0.5577,104.5806,0.1436,1635.0927,5463.4785,646.7189,646.1242,15.3243,0.0006,0.0000,0.0000,0.0449,10.8113,0.0100,134.7558,500.5572,4.1617
ag1,1887.58,137.0511,87.0917,4.5838,228.7265,239.5958,74.7376,3.9336,79.1010,28.2614,7457.6450,7261.2251,0.9806,103.3910,0.2326,1632.4507,5463.3105,646.4039,645.5764,16.0220,0.0006,0.0135,0.0007,0.0801,10.5846,0.0159,134.4495,500.5423,4.8931
ag1,1887.67,148.7563,101.9183,5.3641,256.0385,239.5958,74.7376,3.9336,74.2772,32.3694,7459.9277,7248.9922,2.1274,101.5800,0.5139,1626.6173,5462.9570,645.3008,644.5773,16.1583,0.0006,0.2170,0.0111,0.1823,10.2408,0.0355,133.8243,500.5122,6.3836
ag1,1887.75,166.9646,124.9821,6.5780,298.5247,239.5958,74.7376,3.9336,83.5742,28.4549,7468.3193,7229.4038,3.1297,97.9174,1.0506,1617.3549,5462.3965,643.5107,642.9245,16.4128,0.0006,0.0944,0.0047,0.2667,9.6396,0.0719,132.8202,500.4646,8.6176
ag1,1887.83,0.0000,0.0000,0.0000,310.6754,172.1721,131.5783,6.9252,4.2742,99.0531,7461.2266,7219.6455,3.7220,95.8423,1.4121,1611.7474,5462.0781,642.6974,642.0858,17.1071,0.0006,0.0017,0.8350E-04,0.3258,9.3753,0.0986,132.2736,500.4368,9.7643
ag1,1887.92,0.0000,0.0000,0.0000,310.6754,172.1721,131.5783,6.9252,4.2683,85.2292,7454.0684,7218.3594,4.4483,95.2162,1.5946,1609.5255,5461.9648,642.5952,641.8253,17.5247,0.0004,0.0417,0.0020,0.4019,9.3198,0.1132,132.0803,500.4251,10.1478
ag1,1888.00,0.0000,0.0000,0.0000,310.6754,172.1721,131.5783,6.9252,4.2634,73.3354,7449.0210,7219.4824,5.1346,94.9999,1.7218,1608.1339,5461.8535,642.6701,641.6882,17.7771,0.0004,0.0178,0.0009,0.4742,9.3075,0.1236,131.9622,500.4185,10.3854
ag1,1888.08,0.0000,0.0000,0.0000,0.0000,172.1721,131.5783,6.9252,4.2575,63.1028,7446.0400,7222.3574,5.6180,94.9963,1.7977,1607.4069,5461.7734,642.8634,641.6281,17.9007,0.0005,0.0007,0.3374E-04,0.5256,9.3137,0.1299,131.9033,500.4111,0.1262
ag1,1888.17,0.0000,0.0000,0.0000,0.0000,172.1721,131.5783,6.9252,4.2490,54.2993,7441.7642,7223.9868,6.3250,95.1267,1.9003,1606.4200,5461.6738,642.9775,641.5643,17.8439,0.2588,0.0069,0.0003,0.6003,9.3366,0.1384,131.8219,500.4058,0.3076
ag1,1888.25,7.8876,4.9955,0.2629,13.1461,172.1721,131.5783,6.9252,11.7057,46.4866,7444.1260,7221.1895,8.3116,95.5244,2.2342,1604.3146,5461.5293,642.7946,641.4382,16.9955,0.6188,0.0396,0.0019,0.8086,9.3956,0.1659,131.6473,500.3953,0.7097
ag1,1888.33,47.2847,29.9470,1.5762,78.8079,172.1721,131.5783,6.9252,49.9388,40.1312,7484.7378,7209.3125,11.8593,95.5205,3.3426,1599.0839,5461.2207,641.7865,640.8088,15.1875,0.1604,0.0233,0.0011,1.1131,9.3124,0.2449,131.1272,500.3692,2.0275
ag1,1888.42,94.7286,59.9948,3.1576,157.8810,172.1721,131.5783,6.9252,92.3045,34.8698,7524.3174,7192.8032,14.0667,93.7460,5.7190,1590.3492,5460.7031,639.9050,639.1729,13.9322,0.8225,0.1342,0.0064,1.1793,8.7887,0.3790,130.0625,500.3217,4.7278
ag1,1888.50,110.2778,69.8426,3.6759,183.7963,172.1721,131.5783,6.9252,82.3600,44.9405,7524.7764,7190.1001,14.1356,92.7537,7.1951,1585.7827,5460.4316,639.3862,638.3846,14.4867,0.0006,0.0000,0.0000,1.1568,8.5599,0.4671,129.5287,500.2961,6.0716
ag1,1888.58,116.5546,73.8475,3.8867,194.2888,172.1721,131.5783,6.9252,64.6586,53.6381,7515.7212,7191.0645,14.2185,92.7888,8.3871,1582.8507,5460.2715,639.3005,638.0172,15.0519,0.0006,0.1026,0.0047,1.1677,8.5189,0.5468,129.2177,500.2806,6.9262
ag1,1888.67,120.0048,78.2178,4.1167,202.3394,172.1721,131.5783,6.9252,49.4576,57.6455,7504.2539,7189.0449,14.3913,93.0489,9.3827,1579.3595,5460.0762,639.0591,637.6763,15.6399,0.0006,0.1634,0.0075,1.2005,8.5359,0.6191,128.8770,500.2634,7.8121
ag1,1888.75,120.2224,78.4934,4.1312,202.8472,172.1721,131.5783,6.9252,34.9936,58.7913,7489.8877,7190.1484,14.8499,93.4496,10.5324,1577.7955,5459.9590,639.1188,637.5847,16.2089,0.0006,0.0012,0.5382E-04,1.2830,8.5945,0.7112,128.7371,500.2531,8.2890
ag1,1888.83,0.0000,0.0000,0.0000,206.8917,121.9557,80.6890,4.2468,1.6030,81.3573,7472.1860,7181.7607,15.4406,94.0115,12.0027,1573.8593,5459.7266,638.6235,637.4164,16.8741,0.0005,0.1393,0.0064,1.4090,8.7551,0.8398,128.4267,500.2347,9.1467
ag1,1888.92,0.0000,0.0000,0.0000,206.8917,121.9557,80.6890,4.2468,1.6010,70.0004,7461.5112,7178.7832,15.8428,94.0451,12.6661,1571.5244,5459.5996,638.4635,637.2894,17.3343,0.0004,0.1236,0.0058,1.4766,8.8212,0.8984,128.2463,500.2220,9.6011
ag1,1889.00,0.0000,0.0000,0.0000,206.8917,121.9557,80.6890,4.2468,1.5991,60.2298,7454.9004,7178.9736,16.2287,94.0871,13.0486,1570.1482,5459.4824,638.4938,637.2094,17.6337,0.0002,0.0201,0.0009,1.5284,8.8563,0.9317,128.1380,500.2150,9.8876
ag1,1889.08,0.0000,0.0000,0.0000,0.0000,121.9557,80.6890,4.2468,1.5973,51.8230,7450.2090,7180.6460,16.5980,94.1994,13.3078,1569.2423,5459.3633,638.6190,637.1646,17.8179,0.1146E-04,0.0050,0.0002,1.5748,8.8888,0.9544,128.0673,500.2086,0.1925
ag1,1889.17,0.0000,0.0000,0.0000,0.0000,121.9557,80.6890,4.2468,1.5955,44.5882,7446.7100,7182.8516,16.9253,94.3609,13.4880,1568.5946,5459.2910,638.7782,637.1443,17.9517,0.0000,0.0028,0.0001,1.6157,8.9232,0.9704,128.0186,500.2025,0.3290
ag1,1889.25,0.0000,0.0000,0.0000,0.0000,121.9557,80.6890,4.2468,1.5867,38.3721,7440.6055,7183.0527,17.5437,94.7220,13.7958,1567.5125,5459.1738,638.8367,637.1448,18.2257,0.0000,0.0095,0.0004,1.6985,9.0036,0.9994,127.9452,500.1960,0.5361
ag1,1889.33,0.0000,0.0000,0.0000,0.0000,121.9557,80.6890,4.2468,0.0000,0.0000,7417.6953,7410.8188,0.5868,122.9067,0.3921,1571.4901,5458.7813,649.9820,640.5315,18.7131,0.0000,0.0008,0.3642E-04,0.0600,12.1440,0.0288,128.2226,500.1649,1.0670
ag1,1889.42,2.0528,2.5727,0.1354,4.7609,121.9557,80.6890,4.2468,2.0168,0.0000,7378.8721,7368.9390,0.7159,147.2093,0.3703,1555.6942,5458.1504,649.2726,642.5613,18.3822,0.0000,0.0637,0.0033,0.0800,15.3710,0.0285,127.0764,500.1138,1.8343
ag1,1889.50,36.9866,24.1853,1.2729,62.4448,121.9557,80.6890,4.2468,36.6401,0.0000,7356.2876,7290.7720,0.9195,171.0804,0.5340,1536.9238,5457.0288,645.8011,643.3875,16.8749,0.8780,0.2580,0.0136,0.0983,17.8399,0.0420,125.5249,500.0226,5.3893
ag1,1889.58,95.0502,44.6503,2.3500,142.0506,121.9557,80.6890,4.2468,94.7037,0.0000,7395.3857,7253.7520,0.8257,160.9982,0.7099,1540.7473,5456.5815,643.3522,642.2680,17.1554,0.0007,0.1017,0.0052,0.0849,16.5973,0.0553,125.6814,499.9894,8.0540
ag1,1889.67,137.1400,54.4198,2.8642,194.4241,121.9557,80.6890,4.2468,136.7934,0.0000,7429.9722,7239.2661,0.7321,152.9615,0.7914,1541.8679,5456.3140,642.3157,641.4249,17.2021,0.0007,0.0311,0.0016,0.0747,15.7247,0.0618,125.7295,499.9707,9.3045
ag1,1889.75,140.4359,55.3873,2.9151,198.7384,121.9557,80.6890,4.2468,140.0894,0.0000,7429.8018,7237.3286,0.7108,151.0277,0.8114,1542.0254,5456.2651,642.1754,641.2272,17.4233,0.0007,0.0146,0.0008,0.0725,15.5221,0.0634,125.7391,499.9660,9.6121
ag1,1889.83,0.0000,0.0000,0.0000,199.8274,141.1876,55.7078,2.9320,0.0000,0.0000,7322.3906,7319.8911,0.0660,148.1652,0.0425,1542.7333,5456.0796,643.8244,641.0131,17.9531,0.0007,0.1446,0.0074,0.0068,15.2457,0.0033,125.8144,499.9529,10.2084
ag1,1889.92,0.0000,0.0000,0.0000,199.8274,141.1876,55.7078,2.9320,0.0000,0.0000,7281.0991,7278.6992,0.1347,132.5239,0.0477,1538.8080,5455.3862,642.0374,639.7435,18.6852,0.0006,1.3786,0.0716,0.0149,13.9854,0.0038,125.8517,499.9065,11.9188
ag1,1890.00,0.0000,0.0000,0.0000,199.8274,141.1876,55.7078,2.9320,0.0000,0.0000,7271.5161,7269.1943,0.1819,134.7404,0.0536,1538.5359,5455.3042,641.9884,640.0298,18.7044,0.0006,0.0541,0.0029,0.0202,14.2694,0.0044,125.8619,499.8985,11.9606
ag1,1890.08,0.0000,0.0000,0.0000,0.0000,141.1876,55.7078,2.9320,0.0000,0.0000,7265.3931,7263.1294,0.2125,135.7673,0.0590,1538.3909,5455.2222,641.8930,640.1329,18.4806,0.2941,0.0182,0.0010,0.0234,14.3804,0.0048,125.8588,499.8936,0.0925
ag1,1890.17,0.0000,0.0000,0.0000,0.0000,141.1876,55.7078,2.9320,0.0000,0.0000,7259.5884,7257.3774,0.2378,136.4453,0.0648,1538.2736,5455.1499,641.7856,640.2025,18.5800,0.0094,0.0023,0.0001,0.0261,14.4551,0.0053,125.8593,499.8880,0.1976
ag1,1890.25,0.0000,0.0000,0.0000,0.0000,141.1876,55.7078,2.9320,0.0000,0.0000,7255.4536,7253.2813,0.2543,136.7399,0.0694,1538.1779,5455.0933,641.7080,640.2430,18.4403,0.2911,0.0109,0.0006,0.0279,14.4962,0.0057,125.8642,499.8827,0.2720
ag1,1890.33,0.0000,0.0000,0.0000,0.0000,141.1876,55.7078,2.9320,0.0000,0.0000,7236.0015,7235.9438,0.0078,139.3018,0.0022,1526.4606,5454.5386,641.0165,639.7404,18.1990,0.8108,0.0957,0.0051,0.0009,14.8992,0.0002,125.0037,499.8375,1.0218
ag1,1890.42,9.2317,10.8867,0.5730,20.6914,141.1876,55.7078,2.9320,9.2317,0.0000,7225.5640,7204.9839,0.0076,147.3628,0.0025,1503.8624,5453.5693,639.8555,638.9421,18.1776,0.3472,0.0775,0.0042,0.0009,15.9154,0.0002,123.2690,499.7576,2.1882
ag1,1890.50,37.8576,31.9548,1.6818,71.4942,141.1876,55.7078,2.9320,37.8576,0.0000,7239.9902,7170.3823,0.0143,145.8654,0.0048,1487.1382,5452.6118,637.9988,637.3478,18.4552,0.0020,0.5080E-04,0.2743E-05,0.0015,15.7257,0.0004,121.9445,499.6776,4.1611
ag1,1890.58,44.8689,36.2673,1.9088,83.0450,141.1876,55.7078,2.9320,44.8689,0.0000,7240.3472,7161.9619,0.0263,140.6813,0.0074,1487.3496,5452.4106,637.4901,636.8029,18.8188,0.0007,0.0000,0.0000,0.0028,15.1525,0.0006,121.9877,499.6627,4.8517
ag1,1890.67,47.0321,37.0869,1.9519,86.0709,141.1876,55.7078,2.9320,47.0321,0.0000,7237.9663,7158.9067,0.0382,138.3259,0.0096,1487.3240,5452.3052,637.3196,636.5646,19.0734,0.0007,0.0016,0.8417E-04,0.0041,14.9016,0.0008,122.0086,499.6544,5.1753
ag1,1890.75,47.4242,37.2717,1.9617,86.6575,141.1876,55.7078,2.9320,47.4242,0.0000,7235.1685,7157.1226,0.0476,136.9473,0.0116,1487.2697,5452.2485,637.2325,636.4369,19.2917,0.0006,0.0000,0.0000,0.0052,14.7623,0.0010,122.0268,499.6478,5.3649
ag1,1890.83,0.0000,0.0000,0.0000,91.9995,51.6350,38.3463,2.0182,0.0000,0.0000,7191.5317,7190.6450,0.0190,132.6131,0.0013,1486.6024,5452.0239,637.8021,636.0400,19.7443,0.0006,0.0967,0.0052,0.0021,14.3429,0.0001,122.0660,499.6311,6.0174
ag1,1890.92,0.0000,0.0000,0.0000,91.9995,51.6350,38.3463,2.0182,0.0000,0.0000,7160.2261,7159.3784,0.0467,118.7128,0.0032,1481.7438,5451.3540,636.3455,634.8643,21.1541,0.0005,0.4210,0.0231,0.0056,13.1410,0.0003,122.1367,499.5865,7.4494
ag1,1891.00,0.0000,0.0000,0.0000,91.9995,51.6350,38.3463,2.0182,0.0000,0.0000,7157.3916,7156.5581,0.0554,119.0258,0.0040,1481.5187,5451.3013,636.3220,634.9283,21.2629,0.0004,0.0040,0.0002,0.0067,13.2037,0.0004,122.1435,499.5813,7.4696
ag1,1891.08,0.0000,0.0000,0.0000,0.0000,51.6350,38.3463,2.0182,0.0000,0.0000,7154.1255,7153.3057,0.0639,119.2872,0.0051,1481.2421,5451.2192,636.2894,634.9913,21.3687,0.0002,0.0086,0.0005,0.0077,13.2641,0.0005,122.1510,499.5761,0.0294
ag1,1891.17,0.0000,0.0000,0.0000,0.0000,51.6350,38.3463,2.0182,0.0000,0.0000,7150.8550,7150.0498,0.0724,119.4459,0.0064,1480.9642,5451.1489,636.2495,635.0428,21.4593,0.2892E-04,0.0061,0.0003,0.0088,13.3124,0.0006,122.1594,499.5709,0.0663
ag1,1891.25,0.0000,0.0000,0.0000,0.0000,51.6350,38.3463,2.0182,0.0000,0.0000,7147.5889,7146.7998,0.0810,119.4976,0.0079,1480.6566,5451.0786,636.2021,635.0810,21.5733,0.0000,0.0220,0.0012,0.0099,13.3488,0.0008,122.1666,499.5656,0.1098
ag1,1891.33,27.5767,18.1646,0.9560,46.6973,51.6350,38.3463,2.0182,27.5767,0.0000,7165.3628,7118.6836,0.0027,127.6800,0.0004,1457.8079,5450.1157,634.9108,634.1149,20.9554,0.0000,0.1832,0.0103,0.0003,14.2723,0.3780E-04,120.3582,499.4843,1.4190
ag1,1891.42,36.6796,25.2366,1.3282,63.2445,51.6350,38.3463,2.0182,36.6796,0.0000,7167.8125,7104.7856,0.0043,128.0998,0.0007,1450.5571,5449.7095,634.2120,633.5674,21.3045,0.0000,0.0000,0.0000,0.0005,14.3067,0.6727E-04,119.8087,499.4519,2.1311
ag1,1891.50,39.0308,26.2708,1.3827,66.6843,51.6350,38.3463,2.0182,39.0308,0.0000,7166.2437,7100.1323,0.0081,126.4635,0.0012,1450.2438,5449.5845,634.0236,633.4244,21.5405,0.0000,0.0042,0.0002,0.0009,14.1461,0.0001,119.8338,499.4445,2.3415
ag1,1891.58,0.0000,0.0000,0.0000,67.2914,39.4569,26.4427,1.3917,0.0000,0.3122,7126.2656,7120.8013,0.0158,125.7494,0.0019,1450.0690,5449.5356,634.5429,633.3763,21.6638,0.0000,0.0000,0.0000,0.0019,14.0846,0.0002,119.8521,499.4395,2.4311
ag1,1891.67,0.0000,0.0000,0.0000,67.2914,39.4569,26.4427,1.3917,0.0000,0.2768,7108.9438,7103.9614,0.3583,124.4629,0.0235,1448.9108,5449.2798,634.1520,633.3601,22.0827,0.0000,0.2272,0.0128,0.0428,14.0411,0.0022,119.8977,499.4214,2.7897
ag1,1891.75,0.0000,0.0000,0.0000,67.2914,39.4569,26.4427,1.3917,0.0000,0.2454,7103.4453,7098.5322,0.3991,123.4240,0.0288,1448.5135,5449.1880,634.0092,633.3116,22.3388,0.0000,0.0000,0.0000,0.0480,13.9659,0.0028,119.9324,499.4133,2.9286
ag1,1891.83,0.0000,0.0000,0.0000,67.2914,39.4569,26.4427,1.3917,0.0000,0.0000,7097.7422,7097.5049,0.0245,122.2302,0.0022,1447.9879,5449.0532,633.9667,633.2452,22.6200,0.0000,0.0229,0.0013,0.0030,13.8763,0.0002,119.9643,499.4046,3.1188
ag1,1891.92,0.0000,0.0000,0.0000,67.2914,39.4569,26.4427,1.3917,0.0000,0.0000,7076.4780,7076.2485,0.0281,111.1927,0.0030,1443.0712,5448.5103,632.6791,632.0288,23.6648,0.0000,0.5538,0.0317,0.0034,12.7839,0.0003,119.8766,499.3682,4.3753
ag1,1892.00,0.0000,0.0000,0.0000,67.2914,39.4569,26.4427,1.3917,0.0000,0.0000,7073.0527,7072.8286,0.0306,110.6148,0.0037,1442.4890,5448.4146,632.5729,631.9717,23.8199,0.0000,0.0606,0.0035,0.0037,12.7425,0.0004,119.8673,499.3620,4.4762
ag1,1892.08,0.0000,0.0000,0.0000,0.0000,39.4569,26.4427,1.3917,0.0000,0.0000,7071.1489,7070.9287,0.0318,110.2552,0.0041,1442.1638,5448.3423,632.5087,631.9326,23.9379,0.0000,0.0164,0.0009,0.0039,12.7136,0.0004,119.8633,499.3558,0.0598
